User ID,Nombre_Completo,Rol_Hospitalario,Pais_Residencia,Ciudad_Base,Turno_Asignado,Estado_Cuenta,Fecha_Ingreso
-2143536482795641984,Carmen Preston,Enfermero/a,CO,Cali,Diurno,Activo,2018-02-03
-2140189190428128760,Daniel Lee,Personal de Laboratorio,AR,Córdoba,Tarde,Activo,2022-12-14
-2133565786218910807,Monica Baker,Administrativo - Facturación,CO,Medellín,Diurno,Activo,2019-03-19
-2113387764259172035,Anthony Armstrong,Enfermero/a,CO,Ibagué,Diurno,Activo,2024-03-27
-2109277763078408882,Isaac Patterson,Enfermero/a,CO,Ibagué,Nocturno,Activo,2019-05-01
-2103053516984053205,Lindsay Gonzalez,Médico General,CO,Bucaramanga,Nocturno,Activo,2016-11-28
-2101655316322499802,Edgar Miller,Enfermero/a,CO,Bucaramanga,Diurno,Activo,2024-04-09
-2085487532272195263,James Burns,Farmacéutico/a,CL,Santiago,Administrativo,Activo,2022-08-17
-2084484944292143280,Joshua Lopez,Médico General,CO,Medellín,Nocturno,Activo,2024-08-24
-2069312152139511955,Jeremy Baker,Enfermero/a,CO,Cali,Administrativo,Activo,2020-11-11
-2060709169074353229,Derrick Brown,Personal de TI / Soporte,EC,Quito,Nocturno,Activo,2023-06-13
-2055537608841814250,Angelica Cooper,Médico Especialista,CO,Ibagué,Nocturno,Activo,2021-07-20
-2040190604135076323,Leah Spencer,Enfermero/a,CL,Santiago,Tarde,Activo,2024-03-30
-2010834786121741914,Jennifer Nichols,Farmacéutico/a,CO,Cali,Nocturno,Activo,2024-06-24
-1993980879346249727,Stephen Alvarez,Médico General,CO,Ibagué,Administrativo,Activo,2017-05-22
-1970895203723404876,Michelle Shaw,Médico Especialista,CL,Concepción,Diurno,Activo,2024-10-12
-1956630709402048554,Megan Oliver,Médico Especialista,CO,Barranquilla,Diurno,Activo,2017-10-05
-1954046889984214478,Carrie Joyce,Personal de TI / Soporte,CO,Barranquilla,Diurno,Activo,2025-06-05
-1947140511210789113,Beth Henderson,Médico Especialista,CO,Bucaramanga,Administrativo,Activo,2025-07-28
-1930608844689278533,Zachary Burton,Médico General,CO,Medellín,Tarde,Activo,2024-03-08
-1907559767348652307,Thomas Sloan,Médico Especialista,CO,Bogotá,Nocturno,Activo,2017-04-13
-1904956310385735850,James Nguyen,Médico Especialista,CO,Ibagué,Nocturno,Activo,2019-03-01
-1896033467916571677,Shane Buchanan,Auxiliar de Enfermería,CO,Bucaramanga,Administrativo,Activo,2022-04-14
-1886609429684479703,Jennifer Perry,Médico General,CO,Bucaramanga,Diurno,Activo,2018-01-05
-1886592095546277220,Olivia Ayers,Auxiliar de Enfermería,CO,Medellín,Nocturno,Activo,2025-01-01
-1881415133837262354,Ashlee Mitchell,Auxiliar de Enfermería,CO,Bogotá,Administrativo,Activo,2021-07-01
-1857653916949721257,Jason Reyes,Administrativo - Facturación,CO,Bucaramanga,Diurno,Inactivo,2021-01-18
-1857644931458130806,Amanda Hill,Médico Especialista,CO,Cali,Nocturno,Activo,2017-12-21
-1835655395966295720,Melissa Williams,Administrativo - Facturación,CO,Bucaramanga,Tarde,Activo,2024-09-07
-1815116075258368370,David Reese,Auxiliar de Enfermería,CO,Ibagué,Nocturno,Activo,2024-12-18
-1807161731786171328,Alicia Roth,Médico General,CO,Bogotá,Tarde,Activo,2019-05-29
-1781051936614331650,John Horton,Personal de Laboratorio,CO,Ibagué,Diurno,Activo,2017-07-24
-1770653300124156969,Brandy Mccann,Administrativo - Facturación,CO,Bogotá,Diurno,Activo,2020-08-31
-1762453969850079560,Debra Butler,Médico General,CO,Cali,Diurno,Activo,2022-06-27
-1750273912681899592,Daniel Holloway,Personal de TI / Soporte,EC,Cuenca,Diurno,Activo,2023-05-07
-1741811723548185328,Sharon Nicholson,Enfermero/a,CL,Valparaíso,Nocturno,Activo,2021-04-25
-1741158152258749002,Eric Hunter,Auxiliar de Enfermería,CO,Bucaramanga,Tarde,Activo,2017-11-24
-1711768100769637677,Sherry Johnson,Directivo / Gerencia,US,Houston,Diurno,Activo,2018-05-31
-1701657554439200893,Sara Wright,Enfermero/a,AR,Buenos Aires,Nocturno,Activo,2020-10-14
-1695974947847876914,Michele Hill,Administrativo - Facturación,CO,Ibagué,Nocturno,Activo,2024-02-02
-1690317451084773458,Madison Martinez,Enfermero/a,MX,Monterrey,Tarde,Activo,2016-12-14
-1688157810893085133,Kirk Thompson,Personal de Laboratorio,CO,Bogotá,Administrativo,Activo,2024-07-06
-1659671752572245437,Hannah Martin,Auxiliar de Enfermería,CO,Barranquilla,Tarde,Activo,2024-09-23
-1659443332414617103,Melissa Mitchell,Médico General,CO,Barranquilla,Nocturno,Activo,2020-02-27
-1658307640490105765,Kenneth Hanna,Enfermero/a,CO,Bogotá,Diurno,Activo,2024-05-23
-1657783838701388695,Megan Adams,Enfermero/a,CO,Barranquilla,Nocturno,Activo,2020-05-13
-1641243509362012283,Richard Saunders,Médico Especialista,US,Houston,Administrativo,Activo,2016-10-04
-1623984283151386649,Maria Burke,Médico Especialista,CO,Bucaramanga,Nocturno,Activo,2016-10-02
-1616720230394164350,Robert Torres,Enfermero/a,CO,Barranquilla,Tarde,Activo,2025-05-19
-1610098395153478344,Jessica Bennett,Médico Especialista,CO,Bucaramanga,Nocturno,Activo,2019-10-26
-1608855358361324287,John Byrd,Médico General,CO,Medellín,Tarde,Activo,2024-02-05
-1608095887394245657,Brian Hunt,Personal de Laboratorio,AR,Córdoba,Nocturno,Activo,2022-08-22
-1601603318412905179,Jacqueline Holland,Farmacéutico/a,MX,Guadalajara,Nocturno,Activo,2022-02-27
-1595253656417578909,Brian Brown,Personal de Laboratorio,CO,Bucaramanga,Administrativo,Activo,2025-07-28
-1593650852126109154,Shannon Green,Enfermero/a,CO,Ibagué,Tarde,Activo,2023-01-29
-1562231609818607695,Elizabeth Hernandez,Administrativo - RRHH,CO,Bucaramanga,Diurno,Activo,2023-07-27
-1551874681305923105,Renee Lang,Auxiliar de Enfermería,CO,Cali,Tarde,Activo,2022-01-29
-1543566473284939429,Melanie Griffith,Médico Especialista,ES,Sevilla,Diurno,Activo,2022-07-30
-1542390660644173972,Deanna Barnes MD,Médico Especialista,MX,Puebla,Diurno,Activo,2016-12-30
-1540592464309467527,Laura Lee,Farmacéutico/a,CO,Barranquilla,Diurno,Activo,2023-03-21
-1536202364432103286,Joseph Glover,Médico General,CO,Bucaramanga,Nocturno,Inactivo,2024-11-01
-1535784462542556418,Katie Bruce,Auxiliar de Enfermería,CO,Ibagué,Diurno,Activo,2024-03-30
-1534226371075995453,Catherine Davis,Directivo / Gerencia,CO,Cali,Diurno,Activo,2017-10-30
-1530360479672965771,Robert Hines,Médico Especialista,CO,Cali,Diurno,Activo,2018-04-29
-1529761346956225093,Gabriela Davis,Médico Especialista,CO,Medellín,Administrativo,Activo,2019-11-16
-1529052292067917437,Elizabeth French,Directivo / Gerencia,CO,Bogotá,Nocturno,Activo,2019-08-30
-1521656644627583257,Edward York,Auxiliar de Enfermería,US,Houston,Diurno,Activo,2020-11-29
-1519206867381432679,Lauren Blackburn,Médico Especialista,CO,Barranquilla,Diurno,Activo,2017-04-27
-1502663073691556099,Kathryn Dillon,Administrativo - RRHH,CO,Medellín,Tarde,Activo,2020-02-11
-1493845352032848100,Anthony Dickerson,Administrativo - RRHH,CO,Barranquilla,Diurno,Activo,2017-11-30
-1492334632272585910,Jason Hudson,Auxiliar de Enfermería,CO,Ibagué,Tarde,Activo,2024-11-02
-1490401427004048897,Eugene Baldwin,Auxiliar de Enfermería,CO,Ibagué,Tarde,Activo,2023-09-09
-1489989518269633045,Mr. Christopher Walters,Enfermero/a,CO,Bucaramanga,Administrativo,Inactivo,2016-09-20
-1486011155944739817,Philip Jackson,Médico Especialista,CO,Barranquilla,Diurno,Activo,2023-07-23
-1483450999135169150,Phillip Miller DDS,Auxiliar de Enfermería,CO,Cali,Nocturno,Inactivo,2022-05-19
-1442618971828390247,Vincent Reyes,Enfermero/a,CO,Bogotá,Diurno,Activo,2017-01-07
-1439080647587255764,Jake Smith,Farmacéutico/a,CO,Barranquilla,Administrativo,Activo,2019-07-31
-1432361869122106879,Cheryl Rhodes,Administrativo - Facturación,CO,Cali,Administrativo,Activo,2022-04-26
-1396308297274489964,Michael Cooper,Médico Especialista,CO,Medellín,Nocturno,Activo,2017-11-02
-1372159663163194657,Kevin Jackson,Auxiliar de Enfermería,CO,Barranquilla,Tarde,Activo,2024-02-03
-1370836335619700272,Earl Luna,Médico General,CO,Medellín,Diurno,Activo,2022-01-17
-1351216992754336589,Stephen Cowan,Administrativo - RRHH,ES,Valencia,Nocturno,Activo,2019-10-06
-1324960524017549659,Heather Lopez,Médico General,PE,Arequipa,Nocturno,Activo,2025-03-18
-1315760022377549567,Jennifer Perez,Auxiliar de Enfermería,CO,Cali,Diurno,Activo,2023-03-23
-1309508460223013680,Nicholas Lawrence,Auxiliar de Enfermería,CO,Cali,Tarde,Activo,2018-03-14
-1308224996911680331,Matthew Johnson,Enfermero/a,CO,Ibagué,Tarde,Activo,2024-07-26
-1275632005416164428,Joseph Williams,Farmacéutico/a,MX,Monterrey,Nocturno,Inactivo,2025-08-18
-1265055039043079591,Martha Smith,Personal de Laboratorio,CO,Ibagué,Nocturno,Activo,2022-11-20
-1258793007688472981,James Kelley,Auxiliar de Enfermería,ES,Madrid,Nocturno,Activo,2020-12-12
-1254453030332039843,Michael Mccoy,Personal de Laboratorio,CO,Ibagué,Nocturno,Activo,2019-05-22
-1253824867539899219,Mary Nelson,Directivo / Gerencia,CO,Medellín,Diurno,Activo,2022-02-16
-1246207312700210613,Ronald Garcia,Enfermero/a,CO,Bogotá,Tarde,Inactivo,2023-02-23
-1243668694762027196,Brian Rodriguez,Auxiliar de Enfermería,CO,Medellín,Diurno,Activo,2018-06-19
-1228163512817233180,Dennis Mills,Médico Especialista,PE,Cusco,Nocturno,Activo,2018-06-29
-1228149777014188123,Elizabeth Williams,Personal de Laboratorio,CO,Barranquilla,Tarde,Inactivo,2021-02-22
-1224841590542749205,Timothy Rivera,Auxiliar de Enfermería,CO,Barranquilla,Tarde,Activo,2016-09-13
-1221965210896412688,Susan Conley,Enfermero/a,CO,Ibagué,Diurno,Activo,2022-09-13
-1218684190906640300,Brandon Hunt,Médico Especialista,CO,Medellín,Diurno,Activo,2023-03-11
-1215897624839490151,David Hall,Administrativo - RRHH,CO,Bucaramanga,Tarde,Activo,2025-07-29
-1213912597921433234,John Garcia,Enfermero/a,CO,Barranquilla,Diurno,Activo,2018-04-02
-1213581917383856389,Dylan Solis,Farmacéutico/a,CO,Bucaramanga,Diurno,Activo,2019-06-29
-1204910188133568364,Anna Chang,Médico General,CO,Bucaramanga,Nocturno,Activo,2017-02-02
-1196933853770397552,Mary Jackson,Directivo / Gerencia,MX,Puebla,Tarde,Inactivo,2019-11-24
-1196256772736836368,Marco Johns,Médico General,CO,Barranquilla,Tarde,Inactivo,2017-07-07
-1186090241392562212,Catherine Morales,Médico General,MX,Ciudad de México,Tarde,Activo,2025-05-04
-1180530696678403520,James Jefferson,Administrativo - Facturación,ES,Madrid,Nocturno,Activo,2023-11-17
-1154287010930079487,Rebecca Wilson,Personal de TI / Soporte,CO,Cali,Diurno,Activo,2022-12-11
-1146608893553074280,Tommy Moore,Médico General,CO,Medellín,Nocturno,Activo,2020-06-03
-1145438871728687905,Rebekah Gregory,Enfermero/a,US,Houston,Administrativo,Activo,2018-04-23
-1139596150045176230,Ian Johnson,Personal de Laboratorio,CO,Bucaramanga,Nocturno,Activo,2022-11-02
-1137580203679755254,Valerie Anderson,Administrativo - RRHH,CO,Medellín,Tarde,Activo,2024-12-17
-1135291195582497237,Jason Williams,Enfermero/a,CO,Cali,Nocturno,Activo,2019-01-12
-1101689690764034275,Michael Gregory,Auxiliar de Enfermería,CO,Bucaramanga,Tarde,Activo,2023-08-02
-1100127386260861431,Krystal Levine,Personal de Laboratorio,CO,Ibagué,Tarde,Activo,2022-09-15
-1082652288705636678,Joseph Haynes,Personal de Laboratorio,PE,Arequipa,Tarde,Activo,2017-07-15
-1079479403726658494,Danielle Reed,Personal de Laboratorio,CO,Barranquilla,Diurno,Activo,2022-10-06
-1072836098801694991,Ryan Grant,Auxiliar de Enfermería,MX,Monterrey,Diurno,Activo,2025-07-26
-1056544137201442163,Mason Moore,Médico Especialista,CO,Barranquilla,Tarde,Activo,2024-04-26
-1043494300075100289,Sheila Jones,Personal de TI / Soporte,CO,Bucaramanga,Diurno,Activo,2021-02-07
-1029435054312710815,Wayne Williams,Administrativo - RRHH,CO,Ibagué,Tarde,Activo,2018-09-07
-1013970932770081811,Jennifer Young,Personal de Laboratorio,CO,Cali,Tarde,Activo,2020-10-23
-1009311904254654995,Joan Gates,Médico Especialista,CO,Cali,Administrativo,Activo,2020-09-13
-1007194925376455235,Jonathan Valdez,Médico General,CO,Bucaramanga,Diurno,Activo,2017-08-08
-996387303248525528,Justin Smith,Personal de Laboratorio,CO,Barranquilla,Nocturno,Activo,2017-06-30
-994485803129348426,Lisa Torres,Médico Especialista,CO,Cali,Tarde,Activo,2021-04-02
-993772643690056805,Michael Clements,Directivo / Gerencia,CO,Cali,Diurno,Activo,2019-12-13
-975887491718145450,Daniel Gibson,Enfermero/a,CO,Cali,Diurno,Activo,2021-09-20
-975710011339999257,Kara Sandoval,Farmacéutico/a,CO,Medellín,Diurno,Activo,2023-02-14
-973230890460861576,Peter Walker,Administrativo - RRHH,CO,Bogotá,Diurno,Activo,2019-10-02
-952651051181305110,Tracey Carter,Enfermero/a,CO,Bucaramanga,Diurno,Activo,2021-05-17
-943427879846707606,Amber Martin,Enfermero/a,CO,Medellín,Tarde,Activo,2017-12-10
-941392538492667210,Mikayla Rodriguez,Auxiliar de Enfermería,CO,Cali,Tarde,Activo,2022-03-05
-928663880667019252,Timothy Long,Auxiliar de Enfermería,CO,Bogotá,Diurno,Activo,2020-10-16
-924644022735594014,Michelle Rodriguez,Enfermero/a,CO,Bucaramanga,Diurno,Activo,2020-05-29
-922314479358872396,Sara Chapman,Auxiliar de Enfermería,CO,Ibagué,Diurno,Activo,2023-08-18
-905319383975345212,Matthew Blanchard,Personal de TI / Soporte,CO,Bucaramanga,Tarde,Activo,2017-11-21
-904453271621515574,Mr. Anthony Mcconnell PhD,Enfermero/a,CO,Medellín,Diurno,Activo,2021-01-09
-891433806412526791,Tammy Thompson,Médico General,AR,Buenos Aires,Tarde,Inactivo,2021-11-19
-888581085864639636,Betty Hughes,Enfermero/a,AR,Buenos Aires,Diurno,Inactivo,2022-01-30
-888218035942052175,Kathy Cruz,Enfermero/a,CO,Bucaramanga,Diurno,Activo,2025-06-29
-862898410562856823,Pamela Hill,Médico Especialista,CO,Barranquilla,Administrativo,Activo,2025-05-08
-853476382548011108,Jodi Anderson,Médico General,CO,Cali,Diurno,Activo,2020-05-23
-849225562822202101,Nicole Evans,Farmacéutico/a,EC,Cuenca,Diurno,Activo,2022-12-28
-832737851616970831,Michelle Walls,Enfermero/a,CO,Ibagué,Diurno,Activo,2022-05-16
-832186397547409480,Marcus Roberts,Personal de TI / Soporte,CO,Ibagué,Administrativo,Activo,2019-10-14
-829484120986454427,Vicki Santos,Médico General,CO,Ibagué,Nocturno,Activo,2025-04-21
-823763356824033833,Melissa Morris,Médico Especialista,CO,Cali,Nocturno,Activo,2017-09-19
-819465600537119286,John Duncan,Personal de Laboratorio,CO,Bogotá,Administrativo,Activo,2022-09-06
-801269575283583335,Paul Skinner,Administrativo - RRHH,CO,Medellín,Diurno,Activo,2019-04-02
-792612734418084151,Rhonda Mills,Enfermero/a,CO,Cali,Administrativo,Activo,2016-11-27
-791363359300451392,Michael Gonzalez,Médico General,CO,Medellín,Diurno,Activo,2023-06-06
-784588137211457206,Dustin King,Médico General,PE,Arequipa,Nocturno,Activo,2024-03-26
-780825829255267139,Elizabeth Molina,Auxiliar de Enfermería,ES,Barcelona,Tarde,Inactivo,2016-12-20
-778761384650059990,Ashley Parrish,Enfermero/a,CO,Cali,Tarde,Activo,2023-05-02
-775014318700637952,Natalie Hoffman,Enfermero/a,CO,Bogotá,Administrativo,Activo,2018-10-25
-757304294332785462,Rebecca Roberts,Médico Especialista,CO,Bucaramanga,Diurno,Activo,2022-08-29
-752129550592195511,Jasmine Frye,Auxiliar de Enfermería,PE,Cusco,Administrativo,Activo,2025-06-17
-746877064338087761,Juan Smith,Personal de TI / Soporte,CO,Medellín,Tarde,Activo,2018-12-10
-746027895270674392,Priscilla Berg,Farmacéutico/a,CO,Cali,Nocturno,Activo,2024-02-24
-739483040894731473,Michele Holland,Auxiliar de Enfermería,PE,Lima,Administrativo,Activo,2023-06-23
-726746628292240221,Lindsey Parsons,Médico Especialista,CO,Bogotá,Diurno,Activo,2025-05-10
-720528843671416737,Christopher Fleming,Médico General,CO,Ibagué,Administrativo,Inactivo,2018-05-12
-718071787734534280,Jose Bennett,Enfermero/a,CO,Cali,Tarde,Activo,2020-07-14
-704620411053885127,Beverly Silva,Personal de Laboratorio,CO,Bucaramanga,Nocturno,Activo,2018-12-22
-692867896818875672,Michael Moore,Administrativo - RRHH,CO,Medellín,Diurno,Activo,2018-01-23
-690018167609377531,Anthony Randolph,Personal de TI / Soporte,CO,Bucaramanga,Tarde,Activo,2022-03-21
-687276168321734225,Katherine Armstrong,Directivo / Gerencia,US,Houston,Nocturno,Activo,2019-11-26
-684944247321923449,Emily Robinson,Directivo / Gerencia,CO,Bogotá,Tarde,Activo,2018-05-02
-682759517631946901,Jonathan Perry,Personal de TI / Soporte,ES,Madrid,Diurno,Activo,2021-07-06
-676873480552444486,Daniel Lewis,Médico Especialista,MX,Monterrey,Diurno,Activo,2019-08-31
-640290675515271104,Daniel Goodwin,Médico Especialista,CO,Barranquilla,Administrativo,Activo,2021-06-14
-620986508505584971,Samantha Zavala MD,Enfermero/a,CL,Valparaíso,Diurno,Activo,2022-09-12
-620112691482686410,Tanner Austin,Auxiliar de Enfermería,CO,Barranquilla,Nocturno,Activo,2022-04-08
-612272500554141230,Melanie Flores,Médico Especialista,CO,Cali,Administrativo,Activo,2024-12-02
-605217982950911042,Janice Fernandez,Administrativo - Facturación,CO,Medellín,Diurno,Activo,2019-03-23
-589422480853566918,Samantha Brooks,Auxiliar de Enfermería,CO,Bogotá,Diurno,Activo,2023-11-26
-587190176869439190,Andrew Villanueva,Auxiliar de Enfermería,PE,Arequipa,Nocturno,Activo,2018-05-30
-579397922740940361,Tiffany Jackson,Médico General,CO,Barranquilla,Diurno,Activo,2025-04-14
-573113974976731556,Adrienne Jones,Médico General,CO,Bogotá,Tarde,Activo,2022-09-17
-559512956711002345,Sharon Coleman,Médico General,CO,Bogotá,Nocturno,Activo,2017-08-12
-554569629174285588,Michele Cherry,Administrativo - Facturación,CO,Barranquilla,Tarde,Activo,2023-08-28
-545742620509563228,Teresa Burgess,Auxiliar de Enfermería,CO,Barranquilla,Tarde,Activo,2018-01-23
-535618475655798290,Gary Miller,Personal de Laboratorio,CO,Bogotá,Nocturno,Inactivo,2017-03-02
-534774098668413418,Kristin Andrews,Enfermero/a,MX,Ciudad de México,Tarde,Activo,2018-09-23
-520622700306653196,James Mccoy,Enfermero/a,CO,Medellín,Diurno,Activo,2020-07-29
-518264900535294734,Michael Nichols,Enfermero/a,ES,Barcelona,Tarde,Activo,2022-06-14
-505773090433931487,Nicole Richards,Personal de Laboratorio,CO,Ibagué,Administrativo,Activo,2022-12-26
-503957870170563226,Timothy Rodriguez,Personal de Laboratorio,CO,Cali,Nocturno,Activo,2023-10-05
-501791635973476728,Brandon Hubbard,Médico General,CO,Bogotá,Tarde,Activo,2020-08-13
-499894474027942120,Matthew Wells,Personal de TI / Soporte,CO,Medellín,Diurno,Activo,2021-06-24
-473761400667552320,James Salinas,Médico Especialista,MX,Ciudad de México,Diurno,Activo,2021-08-03
-458476021412283465,Brianna Byrd,Administrativo - RRHH,CO,Ibagué,Diurno,Activo,2024-11-26
-457376676926077090,Monica Brooks,Médico Especialista,CO,Barranquilla,Diurno,Activo,2025-03-22
-454870767681964265,Kristen Martinez,Enfermero/a,AR,Rosario,Administrativo,Activo,2016-09-21
-440603792929858320,Kimberly Arroyo,Administrativo - Facturación,CO,Ibagué,Diurno,Activo,2019-06-03
-438247587672006223,Stephanie Cooper,Médico General,CO,Ibagué,Nocturno,Activo,2020-05-23
-407365939494664205,Kayla Martin,Enfermero/a,EC,Quito,Diurno,Activo,2018-08-31
-404673403569407627,Cheyenne White,Enfermero/a,CO,Ibagué,Diurno,Activo,2023-11-16
-400781169587661038,Sarah Randolph,Médico General,ES,Sevilla,Tarde,Activo,2025-08-17
-395331690105273248,Joshua Roberts,Farmacéutico/a,CO,Barranquilla,Diurno,Activo,2017-04-14
-391833461769502522,Nicholas Freeman,Administrativo - Facturación,ES,Sevilla,Nocturno,Activo,2019-08-28
-385609219522591549,Matthew Garcia,Administrativo - RRHH,CO,Cali,Administrativo,Activo,2022-04-03
-374967443748696782,Emily Hayes,Enfermero/a,CO,Ibagué,Administrativo,Activo,2022-03-23
-352723017025496174,Kevin Cunningham,Auxiliar de Enfermería,CO,Barranquilla,Diurno,Activo,2019-12-17
-351786186817972788,Jeffrey Smith,Médico General,MX,Monterrey,Nocturno,Inactivo,2018-11-23
-345994576370064214,Patrick Graham,Médico General,CO,Ibagué,Diurno,Activo,2024-03-28
-343044474282342539,Nicholas Humphrey,Médico General,EC,Cuenca,Administrativo,Activo,2020-11-04
-330528426698856514,Eric Arnold,Personal de TI / Soporte,CO,Bogotá,Tarde,Activo,2018-04-05
-326502785189878111,Sarah Trevino,Administrativo - RRHH,CO,Ibagué,Diurno,Activo,2017-12-09
-293947932499077900,Deborah Mercado,Personal de Laboratorio,AR,Rosario,Diurno,Activo,2017-05-14
-278506672946585993,Albert Hunter,Auxiliar de Enfermería,CO,Bogotá,Diurno,Activo,2016-12-16
-272147199624957755,Jennifer Lawrence,Auxiliar de Enfermería,CO,Medellín,Diurno,Activo,2024-11-01
-263506017734235884,Kimberly Lutz,Auxiliar de Enfermería,CO,Bucaramanga,Administrativo,Activo,2020-12-04
-262334242842878167,Holly Walker,Auxiliar de Enfermería,CO,Medellín,Nocturno,Activo,2023-08-18
-220547725104289793,Donna Marshall,Enfermero/a,CO,Cali,Administrativo,Activo,2021-04-09
